	device_time_stamp	system_time_stamp	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
0	674736295	158685287651													0	0	0	0.36082562804222107	1.3719509840011597	-86.28812408447266	449.9070129394531	-471.331787109375	0.41778483986854553	0.5027944445610046	0.49029722809791565	33.84844207763672	0.540719747543335	644.2598266601562	3.829742431640625	1	1	1
1	674752949	158685304305	0.6930297017097473	1.470116376876831	119.67837524414062	426.3064270019531	-494.93231201171875	0.5760971307754517	0.4974389970302582	0.4981844425201416	-38.06612777709961	2.2142670154571533	647.9713134765625	4.0612945556640625	1	1	1	0.3516860008239746	1.3626585006713867	-91.95469665527344	452.1410827636719	-469.0976867675781	0.42027851939201355	0.503648579120636	0.49042943120002747	32.72655487060547	0.24822157621383667	644.3841552734375	3.7832794189453125	1	1	1
2	674769604	158685320960	0.7005013227462769	1.5128597021102905	124.310791015625	416.03021240234375	-505.20849609375	0.5722329616546631	0.4957730770111084	0.4981018006801605	-36.30992126464844	2.787572145462036	648.0284423828125	4.121185302734375	1	1	1	0.3541516363620758	1.361510157585144	-90.4260025024414	452.41717529296875	-468.8216247558594	0.4171827733516693	0.5015051960945129	0.49037572741508484	34.121337890625	0.9791428446769714	644.2841796875	3.7834014892578125	1	1	1
3	674786259	158685337615	0.7070105075836182	1.5190470218658447	128.34649658203125	414.5426940917969	-506.6960754394531	0.5772351622581482	0.4935115575790405	0.49884021282196045	-38.60501480102539	3.556595802307129	648.2619018554688	4.116180419921875	1	1	1	0.3537623882293701	1.364091157913208	-90.66730499267578	451.7966003417969	-469.4421691894531	0.42201024293899536	0.49888595938682556	0.4911024272441864	31.95745849609375	1.8651543855667114	644.7570190429688	3.7798309326171875	1	1	1
4	674802913	158685354269	0.6996131539344788	1.5004477500915527	123.76018524169922	419.0142822265625	-502.2244873046875	0.5778874754905701	0.4942665696144104	0.49950170516967773	-38.920631408691406	3.2994658946990967	648.5757446289062	4.10943603515625	1	1	1	0.35404112935066223	1.3438130617141724	-90.49449920654297	456.67181396484375	-464.5670471191406	0.42253997921943665	0.4993511140346527	0.49176234006881714	31.734619140625	1.7074464559555054	645.0988159179688	3.79547119140625	1	1	1
5	674819568	158685370924	0.7004649639129639	1.4938794374465942	124.28826904296875	420.5933837890625	-500.6453552246094	0.5785348415374756	0.49525952339172363	0.499149888753891	-39.203514099121094	2.958373785018921	648.3840942382812	4.108245849609375	1	1	1	0.35451221466064453	1.3380610942840576	-90.20243072509766	458.05474853515625	-463.1842346191406	0.42308497428894043	0.500110387802124	0.49140989780426025	31.480178833007812	1.4483733177185059	644.9354858398438	3.7864837646484375	1	1	1
6	674836223	158685387579	0.7054805159568787	1.4827054738998413	127.39786529541016	423.2797546386719	-497.958984375	0.5792640447616577	0.49637556076049805	0.500027596950531	-39.56068420410156	2.577747106552124	648.8037109375	4.0932769775390625	1	1	1	0.3515756130218506	1.3367668390274048	-92.02312469482422	458.3658752441406	-462.8730163574219	0.42374613881111145	0.5009985566139221	0.49228930473327637	31.203170776367188	1.1465946435928345	645.3897705078125	3.7773284912109375	1	1	1
7	674852877	158685404233	0.7016671299934387	1.482198715209961	125.0335922241211	423.40167236328125	-497.8371887207031	0.5800170302391052	0.4967884123325348	0.499357670545578	-39.882110595703125	2.4344255924224854	648.448974609375	4.0880279541015625	1	1	1	0.355139821767807	1.3333653211593628	-89.81329345703125	459.18353271484375	-462.05517578125	0.4244477450847626	0.5011937618255615	0.49161937832832336	30.86988067626953	1.0789531469345093	645.070556640625	3.7636566162109375	1	1	1
8	674869532	158685420888	0.7039005756378174	1.4902523756027222	126.4183349609375	421.4654846191406	-499.7734069824219	0.5808508992195129	0.4966185986995697	0.4983629286289215	-40.23017501831055	2.489643096923828	647.928955078125	4.106109619140625	1	1	1	0.35657796263694763	1.3203967809677124	-88.92166137695312	462.3014221191406	-458.9373474121094	0.4252372682094574	0.500811755657196	0.4906230568885803	30.488990783691406	1.2071497440338135	644.5897216796875	3.772186279296875	1	1	1
9	674886187	158685437543	0.7063864469528198	1.488488793373108	127.95960998535156	421.88946533203125	-499.349365234375	0.5810723304748535	0.49651429057121277	0.49982592463493347	-40.37621307373047	2.527888774871826	648.6526489257812	4.1050872802734375	1	1	1	0.3544844686985016	1.3286430835723877	-90.21965026855469	460.3189392089844	-460.9198303222656	0.42544814944267273	0.5005205869674683	0.4920860528945923	30.42792510986328	1.3073575496673584	645.3247680664062	3.7709197998046875	1	1	1
10	674902842	158685454198	0.7065438032150269	1.4716312885284424	128.0571746826172	425.9421691894531	-495.2965087890625	0.5815629959106445	0.49682435393333435	0.4996611475944519	-40.593780517578125	2.420983076095581	648.556884765625	4.1109161376953125	1	1	1	0.35639119148254395	1.3312029838562012	-89.03749084472656	459.7035217285156	-461.5352478027344	0.42592620849609375	0.5006787776947021	0.4919222295284271	30.207908630371094	1.2529374361038208	645.253173828125	3.771026611328125	1	1	1
11	674919496	158685470853	0.7097094058990479	1.4649827480316162	130.0198516845703	427.5406494140625	-493.6981201171875	0.5819557309150696	0.4974764585494995	0.49949219822883606	-40.76643753051758	2.197265863418579	648.4622192382812	4.106781005859375	1	1	1	0.3563332259654999	1.3045159578323364	-89.0733871459961	466.1194763183594	-455.1193542480469	0.4263066053390503	0.5012072920799255	0.49175477027893066	30.032325744628906	1.0726892948150635	645.1779174804688	3.784027099609375	1	1	1
12	674936151	158685487508	0.712445855140686	1.4652971029281616	131.71640014648438	427.465087890625	-493.77374267578125	0.5824407935142517	0.49825212359428406	0.500197172164917	-41.008426666259766	1.9325718879699707	648.8009643554688	4.0865936279296875	1	1	1	0.36068958044052124	1.3050800561904907	-86.37244415283203	465.98388671875	-455.2549743652344	0.42679449915885925	0.5018582344055176	0.49246275424957275	29.828460693359375	0.8513132333755493	645.5420532226562	3.7791595458984375	1	1	1
13	674952806	158685504163	0.7069860696792603	1.482619285583496	128.33135986328125	423.3005676269531	-497.93829345703125	0.5828713774681091	0.4985807538032532	0.5005859136581421	-41.21619415283203	1.82022225856781	648.98291015625	4.102874755859375	1	1	1	0.36143991351127625	1.3166043758392334	-85.9072494506836	463.2132568359375	-458.02557373046875	0.4272303581237793	0.5020555257797241	0.4928531348705292	29.64026641845703	0.7839992642402649	645.7462158203125	3.7741546630859375	1	1	1
14	674969460	158685520817	0.7011486887931824	1.5157732963562012	124.71221160888672	415.3297424316406	-505.90899658203125	0.5833846926689148	0.49881264567375183	0.5007545351982117	-41.45470428466797	1.740531325340271	649.0524291992188	4.1091766357421875	1	1	1	0.355892151594162	1.3068065643310547	-89.34683990478516	465.5687561035156	-455.6700134277344	0.4277462959289551	0.5021626949310303	0.49302294850349426	29.410598754882812	0.74710613489151	645.8417358398438	3.7634429931640625	1	1	1
