	device_time_stamp	system_time_stamp	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
0	5641060812	99803056327	0.5385336875915527	1.2110333442687988	23.890857696533203	488.59417724609375	-432.64453125	0.5695590376853943	0.501436173915863	0.5116004347801208	-35.455997467041016	0.8642238974571228	654.8404541015625	3.954864501953125	1	1	1	0.2398885041475296	0.9956852197647095	-161.26914978027344	540.3673706054688	-380.871337890625	0.4131389260292053	0.506153404712677	0.5038247108459473	36.32452392578125	-0.6013781428337097	650.8992919921875	3.6603546142578125	1	1	1
1	5641077467	99803072982	0.5344644784927368	1.2171574831008911	21.367942810058594	487.121826171875	-434.11688232421875	0.5694661736488342	0.5014032125473022	0.5111064314842224	-35.40005874633789	0.8753741979598999	654.5961303710938	3.9448699951171875	1	1	1	0.2378910332918167	0.9887555837631226	-162.50755310058594	542.0333862304688	-379.20538330078125	0.4130282998085022	0.5060717463493347	0.503329336643219	36.361083984375	-0.5730255842208862	650.6492309570312	3.66802978515625	1	1	1
2	5641094122	99803089637	0.5305579900741577	1.2177563905715942	18.945968627929688	486.9779052734375	-434.26092529296875	0.5695658326148987	0.5014368891716003	0.5095738768577576	-35.40430450439453	0.862630307674408	653.8284912109375	3.9426422119140625	1	1	1	0.2396405190229416	0.9953803420066833	-161.42288208007812	540.4407348632812	-380.79803466796875	0.4131162166595459	0.5060449838638306	0.5017962455749512	36.27827453613281	-0.5632852911949158	649.8861083984375	3.6652069091796875	1	1	1
3	5641110776	99803106291	0.5297852158546448	1.2216334342956543	18.46681022644043	486.04583740234375	-435.1929931640625	0.5696057081222534	0.5016788840293884	0.508590579032898	-35.39583206176758	0.7785728573799133	653.3367309570312	3.9386749267578125	1	1	1	0.24004296958446503	1.00138521194458	-161.17333984375	538.9970092773438	-382.2417297363281	0.41316813230514526	0.506180465221405	0.5008145570755005	36.227394104003906	-0.6092666983604431	649.3972778320312	3.66180419921875	1	1	1
4	5641127431	99803122946	0.5274474620819092	1.2254109382629395	17.01740264892578	485.1376647949219	-436.1011657714844	0.5696959495544434	0.5018612742424011	0.5073643922805786	-35.40382385253906	0.7149872183799744	652.7223510742188	3.9340057373046875	1	1	1	0.2373742312192917	1.000033974647522	-162.82797241210938	539.3219604492188	-381.9169006347656	0.4132620394229889	0.506260871887207	0.4995887577533722	36.15064239501953	-0.63628751039505	648.7876586914062	3.6539459228515625	1	1	1
5	5641144086	99803139601	0.5301530361175537	1.2310338020324707	18.694889068603516	483.7857971191406	-437.4529724121094	0.5697615742683411	0.5018538236618042	0.5065389275550842	-35.41147232055664	0.7170261144638062	652.30859375	3.9325714111328125	1	1	1	0.236138254404068	0.9949015378952026	-163.59425354003906	540.5557861328125	-380.6829833984375	0.4133462905883789	0.5061323046684265	0.4987637996673584	36.08934020996094	-0.5920276641845703	648.3780517578125	3.64276123046875	1	1	1
6	5641160740	99803156255	0.5317718982696533	1.2330348491668701	19.698604583740234	483.3047180175781	-437.9341125488281	0.5698615908622742	0.5021876096725464	0.5054134726524353	-35.4264030456543	0.6015943884849548	651.7443237304688	3.917388916015625	1	1	1	0.2383202612400055	1.0147569179534912	-162.24143981933594	535.7822265625	-385.4565124511719	0.41346150636672974	0.5063595175743103	0.49764013290405273	36.0059814453125	-0.6692273020744324	647.8198852539062	3.6367645263671875	1	1	1
7	5641177395	99803172910	0.5274515748023987	1.2259773015975952	17.019994735717773	485.00146484375	-436.2373352050781	0.5699238777160645	0.5027175545692444	0.5044043064117432	-35.427059173583984	0.4191032946109772	651.2391357421875	3.909332275390625	1	1	1	0.23695948719978333	1.0202009677886963	-163.08511352539062	534.4734497070312	-386.7654113769531	0.41355443000793457	0.5067481398582458	0.4966336786746979	35.93620300292969	-0.8013952970504761	647.319580078125	3.6340484619140625	1	1	1
8	5641194050	99803189565	0.5286271572113037	1.2238489389419556	17.74884605407715	485.51312255859375	-435.7256164550781	0.5699886679649353	0.502793550491333	0.5032391548156738	-35.42494583129883	0.39258095622062683	650.6558227539062	3.9037322998046875	1	1	1	0.23771949112415314	1.019418716430664	-162.61390686035156	534.6614990234375	-386.5772705078125	0.41365188360214233	0.5067143440246582	0.4954701066017151	35.85979461669922	-0.7892734408378601	646.7411499023438	3.63214111328125	1	1	1
9	5641210704	99803206220	0.5346147418022156	1.2204790115356445	21.461105346679688	486.3233642578125	-434.9154968261719	0.5700591206550598	0.5026476979255676	0.5025610327720642	-35.43873977661133	0.44232726097106934	650.3154907226562	3.89404296875	1	1	1	0.24446500837802887	1.0376142263412476	-158.4316864013672	530.2869873046875	-390.9517517089844	0.41376006603240967	0.5064340233802795	0.49479344487190247	35.79187774658203	-0.6934443712234497	646.4061889648438	3.6192626953125	1	1	1
10	5641227359	99803222875	0.534329891204834	1.2256971597671509	21.284528732299805	485.0687561035156	-436.1699523925781	0.5701051950454712	0.5026684403419495	0.501845121383667	-35.440223693847656	0.43491342663764954	649.9569091796875	3.8914794921875	1	1	1	0.24414770305156708	1.0374815464019775	-158.62840270996094	530.31884765625	-390.9198303222656	0.4138484001159668	0.5063585638999939	0.49407947063446045	35.73210144042969	-0.6674780249595642	646.052001953125	3.608001708984375	1	1	1
