	device_time_stamp	system_time_stamp	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
0	1702968157	521277294242	0.5818867087364197	0.879646897315979	41.76216125488281	53.91922378540039	13.771636009216309	0.57175612449646	0.48110008239746094	0.5256763696670532	-38.95337677001953	9.86865234375	661.6190185546875	4.399322509765625	1	1	1	0.6590889096260071	0.9442957043647766	81.13532257080078	36.49155044555664	7.428521633148193	0.4357543885707855	0.48659589886665344	0.5189104080200195	23.825916290283203	8.82078742980957	658.965576171875	4.146331787109375	1	1	1
1	1702984812	521277310896	0.5803215503692627	0.883626401424408	40.963951110839844	52.846435546875	13.381189346313477	0.5720177292823792	0.480826199054718	0.5257888436317444	-39.07852554321289	9.962589263916016	661.6665649414062	4.402923583984375	1	1	1	0.654389500617981	0.9505525231361389	78.73860168457031	34.80489730834961	6.814637184143066	0.43603190779685974	0.48629364371299744	0.5190239548683167	23.698932647705078	8.924116134643555	659.025634765625	4.152801513671875	1	1	1
2	1703001466	521277327551	0.583352267742157	0.8830851912498474	42.50961685180664	52.99232864379883	13.434316635131836	0.5723890066146851	0.4805399477481842	0.5249952673912048	-39.22746658325195	10.053197860717773	661.2588500976562	4.4016265869140625	1	1	1	0.6540073156356812	0.9591438174247742	78.5436782836914	32.4888916015625	5.971643924713135	0.4364094138145447	0.4859654903411865	0.5182310938835144	23.509662628173828	9.029548645019531	658.6342163085938	4.15020751953125	1	1	1
3	1703018121	521277344206	0.5850648880004883	0.870850145816803	43.3830451965332	56.29059982299805	14.634779930114746	0.5727708339691162	0.48017263412475586	0.5249431133270264	-39.403465270996094	10.177360534667969	661.2203369140625	4.39306640625	1	1	1	0.6571075320243835	0.9623483419418335	80.12479400634766	31.625030517578125	5.657220363616943	0.43681207299232483	0.4855269491672516	0.5181809067726135	23.321666717529297	9.177924156188965	658.61376953125	4.1531829833984375	1	1	1
4	1703034776	521277360861	0.5854370594024658	0.8670554161071777	43.572872161865234	57.31352233886719	15.007124900817871	0.573191225528717	0.4799458682537079	0.5242218971252441	-39.57650375366211	10.24739933013916	660.84765625	4.3899078369140625	1	1	1	0.6585843563079834	0.9578045010566711	80.87800598144531	32.849918365478516	6.103091239929199	0.4372454881668091	0.48524487018585205	0.5174614191055298	23.10857391357422	9.267410278320312	658.260009765625	4.1527557373046875	1	1	1
5	1703051430	521277377516	0.5875513553619385	0.8762882351875305	44.651145935058594	54.82460021972656	14.101268768310547	0.5736629962921143	0.4799327850341797	0.5238809585571289	-39.78335189819336	10.245999336242676	660.6644897460938	4.3937225341796875	1	1	1	0.6553331613540649	0.9569706916809082	79.21990966796875	33.07470703125	6.184904098510742	0.4377343952655792	0.48519182205200195	0.5171225666999817	22.87801742553711	9.280233383178711	658.0983276367188	4.141998291015625	1	1	1
6	1703068085	521277394170	0.5853819251060486	0.8794214725494385	43.54473114013672	53.9799919128418	13.793802261352539	0.5739903450012207	0.4801638126373291	0.5237588882446289	-39.92917251586914	10.162811279296875	660.5957641601562	4.3912506103515625	1	1	1	0.656578540802002	0.9591585397720337	79.85504150390625	32.484920501708984	5.970221996307373	0.43809211254119873	0.48536452651023865	0.5170038938522339	22.712650299072266	9.21762752532959	658.0455932617188	4.1425933837890625	1	1	1
7	1703084740	521277410826	0.5804344415664673	0.8730221390724182	41.02152633666992	55.70508575439453	14.421664237976074	0.5743829607963562	0.4806906282901764	0.5225992202758789	-40.07209777832031	9.969040870666504	660.0090942382812	4.3852081298828125	1	1	1	0.6591160893440247	0.9568896889686584	81.14917755126953	33.096553802490234	6.192837715148926	0.43851566314697266	0.48580819368362427	0.5158488750457764	22.500736236572266	9.054120063781738	657.4772338867188	4.146759033203125	1	1	1
8	1703101394	521277427480	0.5789505243301392	0.8729378581047058	40.26475524902344	55.727806091308594	14.429930686950684	0.5745092034339905	0.4809744358062744	0.5226830840110779	-40.13127899169922	9.8706636428833	660.0490112304688	4.3791656494140625	1	1	1	0.656430184841156	0.9544935822486877	79.77935791015625	33.742454528808594	6.427927017211914	0.43866339325904846	0.48600760102272034	0.5159358978271484	22.435462951660156	8.985135078430176	657.5239868164062	4.139556884765625	1	1	1
9	1703118049	521277444135	0.5800862908363342	0.8809040188789368	40.84398651123047	53.58033752441406	13.648308753967285	0.5747405290603638	0.48088398575782776	0.522059440612793	-40.21904373168945	9.895659446716309	659.7308349609375	4.3746490478515625	1	1	1	0.6560018658638	0.9490964412689209	79.56094360351562	35.1973876953125	6.957475662231445	0.438909649848938	0.4858561158180237	0.5153143405914307	22.31125259399414	9.031471252441406	657.216552734375	4.1377716064453125	1	1	1
10	1703134704	521277460790	0.5830047130584717	0.8861483931541443	42.332401275634766	52.16658020019531	13.133782386779785	0.5748615264892578	0.48058420419692993	0.5218085646629333	-40.26838684082031	9.996524810791016	659.6006469726562	4.3690338134765625	1	1	1	0.6568060517311096	0.9503846764564514	79.97106170654297	34.850120544433594	6.83110237121582	0.4390437602996826	0.4854896366596222	0.5150649547576904	22.243743896484375	9.155011177062988	657.0923461914062	4.135467529296875	1	1	1
