	device_time_stamp	system_time_stamp	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
0	1619715221662699	176184447115	0.8445873260498047	-0.08023636788129807	116.47052001953125	308.12445068359375	101.65840911865234	0.5934101939201355	0.5044103264808655	0.5309877395629883	-25.75165367126465	-3.976886749267578	609.2963256835938	2.7755126953125	1	1	1													0	0	0
1	1619715221679323	176184463739	0.8296238780021667	-0.04147385433316231	111.41287231445312	298.2090148925781	97.8523178100586	0.5928690433502197	0.5038571953773499	0.5304667353630066	-25.562297821044922	-3.862483263015747	609.1400146484375	2.824188232421875	1	1	1													0	0	0
2	1619715221695950	176184480367	0.8250828385353088	-0.07050152122974396	109.87800598144531	305.63427734375	100.70254516601562	0.5922807455062866	0.5035897493362427	0.5289561152458191	-25.348201751708984	-3.805149555206299	608.6868286132812	2.7904815673828125	1	1	1													0	0	0
3	1619715221712701	176184497118	0.8435164093971252	-0.05928228795528412	116.10855102539062	302.764404296875	99.6009292602539	0.591945469379425	0.5032201409339905	0.5267905592918396	-25.214872360229492	-3.7256293296813965	608.0371704101562	2.7696990966796875	1	1	1													0	0	0
4	1619715221729326	176184513743	0.7369491457939148	-0.06521496921777725	80.08880615234375	304.281982421875	100.18345642089844	0.5919287204742432	0.5030407309532166	0.5254030227661133	-25.197032928466797	-3.686417818069458	607.6209106445312	2.7603912353515625	1	1	1													0	0	0
5	1619715221745952	176184530370	0.7280542254447937	-0.05890798568725586	77.08232879638672	302.6686706542969	99.56417846679688	0.5915711522102356	0.5029645562171936	0.5234251022338867	-25.0579891204834	-3.667602777481079	607.0275268554688	2.790252685546875	1	1	1													0	0	0
6	1619715221762577	176184546995	0.7107968330383301	-0.059794265776872635	71.24932861328125	302.8953857421875	99.65119934082031	0.5908669233322144	0.5029603242874146	0.5223598480224609	-24.809062957763672	-3.6653075218200684	606.7079467773438	2.7879791259765625	1	1	1													0	0	0
7	1619715221779202	176184563620	0.7330003976821899	-0.050038959830999374	78.75414276123047	300.39996337890625	98.69332885742188	0.5904126763343811	0.5029031038284302	0.5215755105018616	-24.647768020629883	-3.6525049209594727	606.47265625	2.813018798828125	1	1	1													0	0	0
8	1619715221795952	176184580371	0.7199035286903381	-0.02550400421023369	74.32740020751953	294.1239318847656	96.28424072265625	0.5898487567901611	0.5027901530265808	0.5201168060302734	-24.443532943725586	-3.627222776412964	606.0350341796875	2.8434295654296875	1	1	1													0	0	0
9	1619715221812578	176184596997	0.7246256470680237	-0.055649109184741974	75.9234619140625	301.8350524902344	99.24418640136719	0.5893896818161011	0.5025404691696167	0.5187914967536926	-24.27626609802246	-3.5741684436798096	605.637451171875	2.820831298828125	1	1	1													0	0	0
10	1619715221829204	176184613623	0.7286422252655029	-0.05252451449632645	77.28106689453125	301.0357666015625	98.93738555908203	0.5888694524765015	0.5022061467170715	0.5177775025367737	-24.090988159179688	-3.5044124126434326	605.333251953125	2.7738800048828125	1	1	1													0	0	0
11	1619715221845830	176184630250	0.7042670249938965	-0.0677347183227539	69.04224395751953	304.9265441894531	100.43087005615234	0.5882212519645691	0.5019168257713318	0.5171573758125305	-23.865638732910156	-3.4446356296539307	605.147216796875	2.7936859130859375	1	1	1													0	0	0
12	1619715221862582	176184647002	0.7241032719612122	-0.0674295723438263	75.74691009521484	304.8484802246094	100.40090942382812	0.5879238843917847	0.501413106918335	0.5168398022651672	-23.76203727722168	-3.3413689136505127	605.0519409179688	2.7625579833984375	1	1	1													0	0	0
