	device_time_stamp	system_time_stamp	left_gaze_point_on_display_area_x	left_gaze_point_on_display_area_y	left_gaze_point_in_user_coordinate_system_x	left_gaze_point_in_user_coordinate_system_y	left_gaze_point_in_user_coordinate_system_z	left_gaze_origin_in_trackbox_coordinate_system_x	left_gaze_origin_in_trackbox_coordinate_system_y	left_gaze_origin_in_trackbox_coordinate_system_z	left_gaze_origin_in_user_coordinate_system_x	left_gaze_origin_in_user_coordinate_system_y	left_gaze_origin_in_user_coordinate_system_z	left_pupil_diameter	left_pupil_validity	left_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_on_display_area_x	right_gaze_point_on_display_area_y	right_gaze_point_in_user_coordinate_system_x	right_gaze_point_in_user_coordinate_system_y	right_gaze_point_in_user_coordinate_system_z	right_gaze_origin_in_trackbox_coordinate_system_x	right_gaze_origin_in_trackbox_coordinate_system_y	right_gaze_origin_in_trackbox_coordinate_system_z	right_gaze_origin_in_user_coordinate_system_x	right_gaze_origin_in_user_coordinate_system_y	right_gaze_origin_in_user_coordinate_system_z	right_pupil_diameter	right_pupil_validity	right_gaze_origin_validity	right_gaze_point_validity
0	1624877350279766	26087798008	0.5961816310882568	0.49823346734046936	32.50939178466797	160.15187072753906	44.858455657958984	0.5832693576812744	0.49608203768730164	0.4989727735519409	-22.044557571411133	-2.2357516288757324	599.6918334960938	2.5921478271484375	1	1	1	0.5958435535430908	0.5201492309570312	32.395111083984375	154.5458221435547	42.706546783447266	0.4050685465335846	0.4962159991264343	0.49769410490989685	38.05382537841797	-2.360260248184204	599.3082275390625	2.7113037109375	1	1	1
1	1624877350296391	26087814634	0.6043686270713806	0.4698454439640045	35.27659606933594	167.4135284423828	47.6458740234375	0.583280622959137	0.4986249804496765	0.4991646409034729	-22.049774169921875	-2.751274347305298	599.7493896484375	2.5396270751953125	1	1	1	0.5966286063194275	0.5113037824630737	32.66046905517578	156.80848693847656	43.57508087158203	0.4051021635532379	0.4962662160396576	0.49812498688697815	38.04888153076172	-2.370906352996826	599.4375	2.684112548828125	1	1	1
2	1624877350313017	26087831261	0.5949527621269226	0.4856072664260864	32.094032287597656	163.3816680908203	46.09822463989258	0.5833571553230286	0.49863922595977783	0.4988594651222229	-22.07324981689453	-2.753721237182617	599.6578369140625	2.587493896484375	1	1	1	0.583344042301178	0.5194122195243835	28.1702880859375	154.73434448242188	42.77891159057617	0.40517377853393555	0.49617820978164673	0.498501181602478	38.03031539916992	-2.353440523147583	599.5503540039062	2.699951171875	1	1	1
3	1624877350329766	26087848011	0.5976930856704712	0.4742310643196106	33.02025604248047	166.29168701171875	47.21525192260742	0.5834205150604248	0.4985661804676056	0.4984779953956604	-22.091699600219727	-2.7383930683135986	599.5433959960938	2.582275390625	1	1	1	0.6137539744377136	0.4920579791069031	38.44883728027344	161.7315673828125	45.46482849121094	0.40526288747787476	0.49607595801353455	0.4979099631309509	37.99150848388672	-2.332003116607666	599.3729858398438	2.620574951171875	1	1	1
4	1624877350346392	26087864638	0.5956887006759644	0.48208051919937134	32.34278869628906	164.28379821777344	46.444515228271484	0.5834865570068359	0.49849972128868103	0.49847614765167236	-22.11396598815918	-2.7248899936676025	599.5428466796875	2.580047607421875	1	1	1	0.5954460501670837	0.49418774247169495	32.260765075683594	161.186767578125	45.25570297241211	0.4053247272968292	0.4960176348686218	0.49723145365715027	37.960609436035156	-2.319401264190674	599.16943359375	2.677398681640625	1	1	1
5	1624877350363017	26087881263	0.6050944328308105	0.471187949180603	35.52191162109375	167.07012939453125	47.51405334472656	0.5835466384887695	0.49845388531684875	0.4986419677734375	-22.13550567626953	-2.715785026550293	599.5925903320312	2.5540771484375	1	1	1	0.5977626442909241	0.49548378586769104	33.04377746582031	160.85523986816406	45.12844467163086	0.4053688943386078	0.495956152677536	0.4970802962779999	37.943477630615234	-2.306753158569336	599.1240844726562	2.673492431640625	1	1	1
6	1624877350379642	26087897889	0.5943887233734131	0.46378082036972046	31.90338134765625	168.96487426757812	48.241363525390625	0.583608090877533	0.4984215199947357	0.4989481568336487	-22.158586502075195	-2.7095861434936523	599.6844482421875	2.539825439453125	1	1	1	0.6019542217254639	0.49470800161361694	34.46052551269531	161.05369567871094	45.204620361328125	0.40542253851890564	0.4959082305431366	0.49732279777526855	37.92900085449219	-2.297274589538574	599.1968383789062	2.653656005859375	1	1	1
7	1624877350396265	26087914513	0.5893009305000305	0.49815964698791504	30.1837215423584	160.17076110839844	44.86570358276367	0.5836830735206604	0.4983498454093933	0.49949076771736145	-22.188064575195312	-2.6957108974456787	599.8472290039062	2.6284027099609375	1	1	1	0.5867198705673218	0.5264469385147095	29.311321258544922	152.93487548828125	42.088172912597656	0.40547698736190796	0.49583354592323303	0.497640997171402	37.91535186767578	-2.282452344894409	599.2922973632812	2.6980438232421875	1	1	1
8	1624877350413015	26087931264	0.5857856273651123	0.48128020763397217	28.99555206298828	164.488525390625	46.523094177246094	0.5837518572807312	0.49595123529434204	0.4994952380657196	-22.211362838745117	-2.2095277309417725	599.8485717773438	2.5861663818359375	1	1	1	0.5825760364532471	0.507670521736145	27.910701751708984	157.73788452148438	43.93183517456055	0.40553176403045654	0.49575668573379517	0.49812743067741394	37.90407943725586	-2.267364263534546	599.438232421875	2.664581298828125	1	1	1
9	1624877350429638	26087947888	0.5875746011734009	0.48258745670318604	29.600210189819336	164.1541290283203	46.394737243652344	0.5837770104408264	0.4959554374217987	0.4994952380657196	-22.2198486328125	-2.2103660106658936	599.8485717773438	2.62255859375	1	1	1	0.5783786773681641	0.5310364365577698	26.49199676513672	151.76087951660156	41.637535095214844	0.40556058287620544	0.4957624673843384	0.4982403516769409	37.89603042602539	-2.268638849258423	599.4721069335938	2.71942138671875	1	1	1
